=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-23_18-34-3
====================================================================================
18:34:3 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:34:3 | [PermissionManager] Perm (FreeCamera) has been registered!
18:34:3 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:34:3 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:34:3 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:34:3 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:34:3 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:34:3 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:34:3 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:34:3 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:34:3 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:34:3 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:34:3 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:34:3 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:34:3 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:34:3 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:34:3 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:34:3 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:34:3 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:34:3 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:34:3 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:34:3 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:34:3 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:34:3 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:34:3 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:34:3 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:34:3 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:34:3 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:34:3 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:34:3 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:34:3 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:34:3 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:34:3 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:34:3 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:34:3 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:34:3 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:34:3 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:34:3 | [PermissionManager] Adding Super Admin (76561198104182080)
18:34:3 | [PermissionManager] Loaded UserGroups.json
18:34:3 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:34:3 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:34:3 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:34:3 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:34:3 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:34:3 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:34:3 | Building Sets Loaded: 0
18:34:3 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:35:8 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:35:19 | "PieceDuck" (steamid=76561198161108074) toggled godmode
18:35:51 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3727.949951, 398.359192, 6043.350098>)
18:35:51 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3727.95,0,6043.35)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.747803, 399.554443, 6034.036133>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.529541, 401.417358, 6034.357910>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.440430, 401.599243, 6034.041504>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3727.458984, 400.664124, 6029.021484>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3727.365967, 400.687225, 6028.541504>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3727.302002, 400.703552, 6028.202148>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.248779, 402.833832, 6034.141113>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.156006, 403.201477, 6034.062012>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3728.121094, 403.239410, 6033.962891>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3726.025146, 400.920380, 6023.366211>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3725.888916, 401.252441, 6022.846680>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3725.729492, 401.230011, 6022.750488>)
18:35:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3725.407959, 400.983276, 6021.732910>)
18:35:56 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3722.910645, 401.158905, 6016.412598>)
18:35:56 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3720.037109, 401.381714, 6009.934570>)
18:35:56 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3719.901123, 401.401306, 6009.758301>)
