=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-1_17-1-55
====================================================================================
17:1:55 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
17:1:55 | [PermissionManager] Perm (FreeCamera) has been registered!
17:1:55 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
17:1:55 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
17:1:55 | [PermissionManager] Perm (MenuServerManager) has been registered!
17:1:55 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
17:1:55 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
17:1:55 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
17:1:55 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
17:1:55 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
17:1:55 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
17:1:55 | [PermissionManager] Perm (MenuObjectManager) has been registered!
17:1:55 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
17:1:55 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
17:1:55 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
17:1:55 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
17:1:55 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
17:1:55 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
17:1:55 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
17:1:55 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
17:1:55 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
17:1:55 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
17:1:55 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
17:1:55 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
17:1:55 | [PermissionManager] Perm (MenuBansManager) has been registered!
17:1:55 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
17:1:55 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
17:1:55 | [PermissionManager] Perm (MenuWebHooks) has been registered!
17:1:55 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
17:1:55 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
17:1:55 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
17:1:55 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
17:1:55 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
17:1:55 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
17:1:55 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
17:1:55 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
17:1:55 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
17:1:55 | [PermissionManager] Adding Super Admin (76561198104182080)
17:1:55 | [PermissionManager] Loaded UserGroups.json
17:1:55 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
17:1:55 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
17:1:55 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
17:1:55 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
17:1:55 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
17:1:55 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
17:1:55 | Building Sets Loaded: 7
17:1:55 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
17:3:0 | Player "Sanik" (steamId=76561199483109476) connected to server!
17:3:3 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
17:3:3 | Player "Satana" (steamId=76561199848325170) connected to server!
17:3:15 | Player "Parazit" (steamId=76561198406055009) connected to server!
17:3:16 | Player "Foster" (steamId=76561198093965225) connected to server!
17:3:26 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
17:3:31 | Player "Kot" (steamId=76561198810047434) connected to server!
17:3:37 | Player "Interstells" (steamId=76561198065544426) connected to server!
17:4:42 | Player "Danjiro-Jojo" (steamId=76561198284805070) connected to server!
17:4:44 | Player "Anastasiy" (steamId=76561199572511166) connected to server!
17:4:50 | Player "| Deckard |" (steamId=76561198963391439) connected to server!
17:5:6 | Player "Amper" (steamId=76561198343165685) connected to server!
17:5:9 | Player "Bioking" (steamId=76561198884179595) connected to server!
17:5:21 | Player "dPh" (steamId=76561198385191941) connected to server!
17:5:45 | Player "Serdj" (steamId=76561198322633256) connected to server!
17:5:49 | Player "120kg" (steamId=76561199091882922) connected to server!
17:6:59 | Player "flasch" (steamId=76561198013855789) connected to server!
17:9:26 | Player "MrVleD" (steamId=76561199281830897) connected to server!
17:9:44 | Player "2_son" (steamId=76561198216607920) connected to server!
17:12:19 | Player "Jeger" (steamId=76561198320671266) connected to server!
17:14:27 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
17:14:28 | Player "dPh" (steamId=76561198385191941) disconnected early from server (EXIT NOW).
17:14:32 | Player "dPh" (steamId=76561198385191941) disconnected from server.
17:15:32 | Player "dPh" (steamId=76561198385191941) connected to server!
17:15:53 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
17:16:25 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
17:17:27 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
17:17:32 | Player "2_son" (steamId=76561198216607920) disconnected from server.
17:19:39 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
17:19:44 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
17:21:14 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
17:22:47 | Player "AntZVZ" (steamId=76561198847518258) connected to server!
17:25:33 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
17:25:34 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
17:25:35 | Player "Sanik" (steamId=76561199483109476) disconnected early from server (EXIT NOW).
17:25:39 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
17:25:39 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
17:26:8 | Player "Volk" (steamId=76561198372110603) connected to server!
17:26:20 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
17:31:38 | Player "jrap3" (steamId=76561197970705402) connected to server!
17:32:23 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
17:32:28 | Player "dPh" (steamId=76561198385191941) disconnected from server.
17:32:41 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
17:33:49 | Player "MrVleD" (steamId=76561199281830897) connected to server!
17:36:13 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
17:36:18 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
17:37:3 | Player "flasch" (steamId=76561198013855789) initiated disconnect process...
17:37:36 | Player "flasch" (steamId=76561198013855789) connected to server!
17:39:5 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
17:39:48 | Player "MrVleD" (steamId=76561199281830897) connected to server!
17:47:16 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
17:47:18 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
17:47:21 | Player "120kg" (steamId=76561199091882922) disconnected from server.
17:47:56 | Player "flasch" (steamId=76561198013855789) initiated disconnect process...
17:48:29 | Player "flasch" (steamId=76561198013855789) connected to server!
17:50:6 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
17:57:26 | Player "DrunKKilleR" (steamId=76561198803104495) connected to server!
18:11:16 | Player "Brooks" (steamId=76561198059333323) connected to server!
18:12:40 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
18:13:38 | Player "Volk" (steamId=76561198372110603) initiated disconnect process...
18:13:43 | Player "Volk" (steamId=76561198372110603) disconnected from server.
18:20:4 | Player "Brooks" (steamId=76561198059333323) initiated disconnect process...
18:20:5 | Player "Brooks" (steamId=76561198059333323) initiated disconnect process...
18:20:5 | Player "Brooks" (steamId=76561198059333323) disconnected early from server (EXIT NOW).
18:21:47 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
18:21:52 | Player "Interstells" (steamId=76561198065544426) disconnected from server.
18:22:36 | Player "Moon" (steamId=76561199485344583) connected to server!
18:24:51 | "Moon" (steamid=76561199485344583) Spawned Item: (VM_TacticKnife_Chaotic)
18:25:48 | Player "Volk" (steamId=76561198372110603) connected to server!
18:25:49 | "Moon" (steamid=76561199485344583) toggled godmode
18:26:32 | "Moon" (steamid=76561199485344583) teleported to crosshair (pos=<1938.438110, 320.287109, 8116.018066>)
18:28:55 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<6105.850098, 298.316101, 7602.560059>)
18:28:55 | "Moon": (steamid=76561199485344583) teleported to (pos=6105.85,0,7602.56)
18:30:23 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:30:31 | "PieceDuck" (steamid=76561198161108074) toggled godmode
18:31:3 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<7043.439941, 192.670410, 4346.939941>)
