=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-31_16-7-19
====================================================================================
16:7:19 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
16:7:19 | [PermissionManager] Perm (FreeCamera) has been registered!
16:7:19 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
16:7:19 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
16:7:19 | [PermissionManager] Perm (MenuServerManager) has been registered!
16:7:19 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
16:7:19 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
16:7:19 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
16:7:19 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
16:7:19 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
16:7:19 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
16:7:19 | [PermissionManager] Perm (MenuObjectManager) has been registered!
16:7:19 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
16:7:19 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
16:7:19 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
16:7:19 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
16:7:19 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
16:7:19 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
16:7:19 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
16:7:19 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
16:7:19 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
16:7:19 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
16:7:19 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
16:7:19 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
16:7:19 | [PermissionManager] Perm (MenuBansManager) has been registered!
16:7:19 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
16:7:19 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
16:7:19 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
16:7:19 | [PermissionManager] Perm (MenuWebHooks) has been registered!
16:7:19 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
16:7:19 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
16:7:19 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
16:7:19 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
16:7:19 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
16:7:19 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
16:7:19 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
16:7:19 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
16:7:20 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
16:7:20 | [PermissionManager] Adding Super Admin (76561198104182080)
16:7:20 | [PermissionManager] Loaded UserGroups.json
16:7:20 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
16:7:20 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
16:7:20 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
16:7:20 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
16:7:20 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
16:7:20 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
16:7:20 | Building Sets Loaded: 7
16:7:20 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
16:8:21 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
16:8:24 | Player "Butch" (steamId=76561199023755511) connected to server!
16:8:26 | Player "dPh" (steamId=76561198385191941) connected to server!
16:8:30 | Player "Kot" (steamId=76561198810047434) connected to server!
16:8:31 | Player "MrVleD" (steamId=76561199281830897) connected to server!
16:8:44 | Player "Art_Man" (steamId=76561198119544941) connected to server!
16:8:54 | Player "Serdj" (steamId=76561198322633256) connected to server!
16:9:45 | Player "Sanik" (steamId=76561199483109476) connected to server!
16:10:13 | Player "2_son" (steamId=76561198216607920) connected to server!
16:10:34 | Player "120kg" (steamId=76561199091882922) connected to server!
16:12:45 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
16:13:6 | Player "LeBronko" (steamId=76561198075176045) connected to server!
16:14:17 | Player "JliM0H4iK" (steamId=76561199181969126) connected to server!
16:16:1 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
16:18:49 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
16:18:49 | Player "120kg" (steamId=76561199091882922) connected to server!
16:18:54 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
16:19:10 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
16:22:49 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
16:22:54 | Player "Butch" (steamId=76561199023755511) disconnected from server.
16:23:0 | Player "120kg" (steamId=76561199091882922) connected to server!
16:23:39 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
16:26:56 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) connected to server!
16:28:55 | Player "Bioking" (steamId=76561198884179595) connected to server!
16:30:22 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
16:30:29 | "PieceDuck" (steamid=76561198161108074) toggled godmode
16:31:6 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<13015.599609, 5.802403, 10053.400391>)
16:31:6 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=13015.6,0,10053.4)
16:31:37 | Player "Anastasiy" (steamId=76561199572511166) connected to server!
16:31:52 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3695.790039, 402.000000, 5978.129883>)
16:31:52 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3695.79,0,5978.13)
16:32:48 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
16:32:48 | Player "PieceDuck" (steamId=76561198161108074) disconnected early from server (EXIT NOW).
16:32:53 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
16:33:20 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
16:33:20 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
16:33:25 | Player "120kg" (steamId=76561199091882922) disconnected from server.
16:36:17 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
16:36:22 | Player "MrVleD" (steamId=76561199281830897) disconnected from server.
16:36:40 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
16:37:24 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
16:37:27 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected early from server (EXIT NOW).
16:37:29 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
16:43:59 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
16:44:4 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
16:44:9 | Player "ILLaigy" (steamId=76561198354433172) connected to server!
16:45:22 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
16:54:28 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
16:54:29 | Player "KUZIJ" (steamId=76561198068897748) disconnected early from server (EXIT NOW).
16:54:33 | Player "KUZIJ" (steamId=76561198068897748) disconnected from server.
16:55:43 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) initiated disconnect process...
16:55:48 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) disconnected from server.
16:56:12 | Player "ILLaigy" (steamId=76561198354433172) initiated disconnect process...
16:56:17 | Player "ILLaigy" (steamId=76561198354433172) disconnected from server.
16:59:21 | Player "Kot" (steamId=76561198810047434) initiated disconnect process...
16:59:23 | Player "Kot" (steamId=76561198810047434) disconnected early from server (EXIT NOW).
16:59:26 | Player "Kot" (steamId=76561198810047434) disconnected from server.
