=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-8_17-2-16
====================================================================================
17:2:16 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
17:2:16 | [PermissionManager] Perm (FreeCamera) has been registered!
17:2:16 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
17:2:16 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
17:2:16 | [PermissionManager] Perm (MenuServerManager) has been registered!
17:2:16 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
17:2:16 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
17:2:16 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
17:2:16 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
17:2:16 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
17:2:16 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
17:2:16 | [PermissionManager] Perm (MenuObjectManager) has been registered!
17:2:16 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
17:2:16 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
17:2:16 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
17:2:16 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
17:2:16 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
17:2:16 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
17:2:16 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
17:2:16 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
17:2:16 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
17:2:16 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
17:2:16 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
17:2:16 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
17:2:16 | [PermissionManager] Perm (MenuBansManager) has been registered!
17:2:16 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
17:2:16 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
17:2:16 | [PermissionManager] Perm (MenuWebHooks) has been registered!
17:2:16 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
17:2:16 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
17:2:16 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
17:2:16 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
17:2:16 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
17:2:16 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
17:2:16 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
17:2:16 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
17:2:16 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
17:2:16 | [PermissionManager] Adding Super Admin (76561198104182080)
17:2:16 | [PermissionManager] Loaded UserGroups.json
17:2:16 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
17:2:16 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
17:2:16 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
17:2:16 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
17:2:16 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
17:2:16 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
17:2:16 | Building Sets Loaded: 8
17:2:16 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
17:3:23 | Player "Kremaster" (steamId=76561199442849271) connected to server!
17:3:29 | Player "Krabos" (steamId=76561198065660348) connected to server!
17:3:31 | Player "dPh" (steamId=76561198385191941) connected to server!
17:3:51 | Player "2_son" (steamId=76561198216607920) connected to server!
17:4:11 | Player "nick" (steamId=76561198176403533) connected to server!
17:4:28 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
17:4:37 | Player "120kg" (steamId=76561199091882922) connected to server!
17:5:0 | Player "GRiM" (steamId=76561198986040362) connected to server!
17:5:6 | Player "AntZVZ" (steamId=76561198847518258) connected to server!
17:10:25 | Player "DIMOH" (steamId=76561199244033083) connected to server!
17:12:29 | Player "OXOTHIK" (steamId=76561198865195468) connected to server!
17:14:29 | Player "Moon" (steamId=76561199485344583) connected to server!
17:15:14 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<791.028992, 321.447174, 9595.759766>)
17:15:14 | "Moon": (steamid=76561199485344583) teleported to (pos=791.029,0,9595.76)
17:15:36 | "Moon" (steamid=76561199485344583) teleported to crosshair (pos=<655.504089, 303.804565, 9499.250000>)
17:15:37 | "Moon" (steamid=76561199485344583) teleported to crosshair (pos=<619.296814, 301.741821, 9494.847656>)
