=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-7_5-1-59
====================================================================================
5:1:59 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
5:1:59 | [PermissionManager] Perm (FreeCamera) has been registered!
5:1:59 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
5:1:59 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
5:1:59 | [PermissionManager] Perm (MenuServerManager) has been registered!
5:1:59 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
5:1:59 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
5:1:59 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
5:1:59 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
5:1:59 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
5:1:59 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
5:1:59 | [PermissionManager] Perm (MenuObjectManager) has been registered!
5:1:59 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
5:1:59 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
5:1:59 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
5:1:59 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
5:1:59 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
5:1:59 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
5:1:59 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
5:1:59 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
5:1:59 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
5:1:59 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
5:1:59 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
5:1:59 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
5:1:59 | [PermissionManager] Perm (MenuBansManager) has been registered!
5:1:59 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
5:1:59 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
5:1:59 | [PermissionManager] Perm (MenuWebHooks) has been registered!
5:1:59 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
5:1:59 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
5:1:59 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
5:1:59 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
5:1:59 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
5:1:59 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
5:1:59 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
5:1:59 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
5:1:59 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
5:1:59 | [PermissionManager] Adding Super Admin (76561198104182080)
5:1:59 | [PermissionManager] Loaded UserGroups.json
5:1:59 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
5:1:59 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
5:1:59 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
5:1:59 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
5:1:59 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
5:1:59 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
5:1:59 | Building Sets Loaded: 8
5:1:59 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
5:3:4 | Player "Bioking" (steamId=76561198884179595) connected to server!
5:5:30 | Player "GRiM" (steamId=76561198986040362) connected to server!
5:44:6 | Player "120kg" (steamId=76561199091882922) connected to server!
6:12:39 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
6:12:44 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
6:17:25 | Player "dPh" (steamId=76561198385191941) connected to server!
6:18:51 | Player "DeLuxe" (steamId=76561198163048902) connected to server!
6:24:12 | Player "2_son" (steamId=76561198216607920) connected to server!
6:28:33 | Player "Parazit" (steamId=76561198406055009) connected to server!
6:36:54 | Player "Sanik" (steamId=76561199483109476) connected to server!
6:40:37 | Player "Bioking" (steamId=76561198884179595) connected to server!
6:41:32 | Player "Hirurg" (steamId=76561198830145741) connected to server!
6:43:43 | Player "MrVleD" (steamId=76561199281830897) connected to server!
6:45:26 | Player "Ranger_Yinn" (steamId=76561199075603665) connected to server!
6:47:25 | Player "Ranger_Yinn" (steamId=76561199075603665) initiated disconnect process...
6:47:27 | Player "Ranger_Yinn" (steamId=76561199075603665) disconnected early from server (EXIT NOW).
6:47:30 | Player "Ranger_Yinn" (steamId=76561199075603665) disconnected from server.
6:55:9 | Player "NooBSaiboT19" (steamId=76561198322139877) connected to server!
7:0:49 | Player "Zabey" (steamId=76561199000093819) connected to server!
7:3:1 | Player "Krabos" (steamId=76561198065660348) connected to server!
7:4:42 | Player "PsychoEd" (steamId=76561198127187423) connected to server!
7:4:56 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
7:6:54 | Player "Sanik" (steamId=76561199483109476) connected to server!
7:9:44 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
7:18:21 | Player "Satana" (steamId=76561199848325170) connected to server!
7:18:40 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
7:19:51 | Player "MrVleD" (steamId=76561199281830897) connected to server!
